#AgreementMakerLight Alignment File
#Source ontology:	http://purl.obolibrary.org/obo/mp.owl
#First Target ontology:	http://purl.obolibrary.org/obo/uberon/ext.owl
#Second Target ontology:	http://purl.obolibrary.org/obo/pato.owl
Source URI	Source Label	Target 1 URI	Target 1 Label	Target 2 URI	Target 2Label	Similarity	Relationship
http://purl.obolibrary.org/obo/MP_0009038	decreased inferior colliculus size	http://purl.obolibrary.org/obo/UBERON_0001946	inferior colliculus	http://purl.obolibrary.org/obo/PATO_0000587	decreased size	0.9801	=
http://purl.obolibrary.org/obo/MP_0010996	increased aorta wall thickness	http://purl.obolibrary.org/obo/UBERON_0004663	aorta wall	http://purl.obolibrary.org/obo/PATO_0000591	increased thickness	0.9801	=
http://purl.obolibrary.org/obo/MP_0012785	decreased rhombomere 1 size	http://purl.obolibrary.org/obo/UBERON_0005499	rhombomere 1	http://purl.obolibrary.org/obo/PATO_0000587	decreased size	0.9801	=
http://purl.obolibrary.org/obo/MP_0012513	absent sternum body	http://purl.obolibrary.org/obo/UBERON_0006820	body of sternum	http://purl.obolibrary.org/obo/PATO_0002000	lacks all parts of type	0.9801	=
http://purl.obolibrary.org/obo/MP_0009067	increased oviduct weight	http://purl.obolibrary.org/obo/UBERON_0000993	oviduct	http://purl.obolibrary.org/obo/PATO_0000582	increased weight	0.9801	=
http://purl.obolibrary.org/obo/MP_0009289	decreased epididymal fat pad weight	http://purl.obolibrary.org/obo/UBERON_0010412	epididymal fat pad	http://purl.obolibrary.org/obo/PATO_0000583	decreased weight	0.9801	=
http://purl.obolibrary.org/obo/MP_0000450	absent snout	http://purl.obolibrary.org/obo/UBERON_0006333	snout	http://purl.obolibrary.org/obo/PATO_0002000	lacks all parts of type	0.9801	=
http://purl.obolibrary.org/obo/MP_0000385	distended hair follicles	http://purl.obolibrary.org/obo/UBERON_0002073	hair follicle	http://purl.obolibrary.org/obo/PATO_0001602	distended	0.9801	=
http://purl.obolibrary.org/obo/MP_0000158	absent sternum	http://purl.obolibrary.org/obo/UBERON_0000975	sternum	http://purl.obolibrary.org/obo/PATO_0002000	lacks all parts of type	0.9801	=
http://purl.obolibrary.org/obo/MP_0003916	decreased heart left ventricle weight	http://purl.obolibrary.org/obo/UBERON_0002084	heart left ventricle	http://purl.obolibrary.org/obo/PATO_0000583	decreased weight	0.9801	=
http://purl.obolibrary.org/obo/MP_0008226	decreased anterior commissure size	http://purl.obolibrary.org/obo/UBERON_0000935	anterior commissure	http://purl.obolibrary.org/obo/PATO_0000587	decreased size	0.9801	=
http://purl.obolibrary.org/obo/MP_0009201	external male genitalia atrophy	http://purl.obolibrary.org/obo/UBERON_0004053	external male genitalia	http://purl.obolibrary.org/obo/PATO_0001623	atrophied	0.9801	=
http://purl.obolibrary.org/obo/MP_0004449	absent presphenoid bone	http://purl.obolibrary.org/obo/UBERON_0008828	presphenoid bone	http://purl.obolibrary.org/obo/PATO_0002000	lacks all parts of type	0.9801	=
http://purl.obolibrary.org/obo/MP_0000926	absent floor plate	http://purl.obolibrary.org/obo/UBERON_0003079	floor plate	http://purl.obolibrary.org/obo/PATO_0002000	lacks all parts of type	0.9801	=
http://purl.obolibrary.org/obo/MP_0012683	absent telencephalon	http://purl.obolibrary.org/obo/UBERON_0001893	telencephalon	http://purl.obolibrary.org/obo/PATO_0002000	lacks all parts of type	0.9801	=
http://purl.obolibrary.org/obo/MP_0004226	absent schlemm's canal	http://purl.obolibrary.org/obo/UBERON_0004029	canal of schlemm	http://purl.obolibrary.org/obo/PATO_0002000	lacks all parts of type	0.9801	=
http://purl.obolibrary.org/obo/MP_0010045	increased omental fat pad weight	http://purl.obolibrary.org/obo/UBERON_0010414	omental fat pad	http://purl.obolibrary.org/obo/PATO_0000582	increased weight	0.9801	=
http://purl.obolibrary.org/obo/MP_0009911	increased hyoid bone size	http://purl.obolibrary.org/obo/UBERON_0001685	hyoid bone	http://purl.obolibrary.org/obo/PATO_0000586	increased size	0.9801	=
http://purl.obolibrary.org/obo/MP_0006133	calcified artery	http://purl.obolibrary.org/obo/UBERON_0001637	artery	http://purl.obolibrary.org/obo/PATO_0001447	calcified	0.9801	=
http://purl.obolibrary.org/obo/MP_0009474	thick epidermis stratum spinosum	http://purl.obolibrary.org/obo/UBERON_0002026	stratum spinosum of epidermis	http://purl.obolibrary.org/obo/PATO_0000915	thickness	0.9801	=
http://purl.obolibrary.org/obo/MP_0008492	dorsal root ganglion degeneration	http://purl.obolibrary.org/obo/UBERON_0000044	dorsal root ganglion	http://purl.obolibrary.org/obo/PATO_0002037	degeneration	0.9801	=
http://purl.obolibrary.org/obo/MP_0006162	thick eyelids	http://purl.obolibrary.org/obo/UBERON_0001711	eyelid	http://purl.obolibrary.org/obo/PATO_0000915	thickness	0.9801	=
http://purl.obolibrary.org/obo/MP_0004638	elongated metacarpal bones	http://purl.obolibrary.org/obo/UBERON_0002374	metacarpal bone	http://purl.obolibrary.org/obo/PATO_0001154	elongated	0.9801	=
http://purl.obolibrary.org/obo/MP_0008224	increased hippocampal commissure size	http://purl.obolibrary.org/obo/UBERON_0000908	hippocampal commissure	http://purl.obolibrary.org/obo/PATO_0000586	increased size	0.9801	=
http://purl.obolibrary.org/obo/MP_0004914	absent ultimobranchial body	http://purl.obolibrary.org/obo/UBERON_0003092	ultimobranchial body	http://purl.obolibrary.org/obo/PATO_0002000	lacks all parts of type	0.9801	=
http://purl.obolibrary.org/obo/MP_0013185	absent anterior definitive endoderm	http://purl.obolibrary.org/obo/UBERON_0004046	anterior definitive endoderm	http://purl.obolibrary.org/obo/PATO_0002000	lacks all parts of type	0.9801	=
http://purl.obolibrary.org/obo/MP_0003110	absent malleus processus brevis	http://purl.obolibrary.org/obo/UBERON_0005354	malleus processus brevis	http://purl.obolibrary.org/obo/PATO_0002000	lacks all parts of type	0.9801	=
http://purl.obolibrary.org/obo/MP_0008938	decreased pituitary gland weight	http://purl.obolibrary.org/obo/UBERON_0000007	pituitary gland	http://purl.obolibrary.org/obo/PATO_0000583	decreased weight	0.9801	=
http://purl.obolibrary.org/obo/MP_0005550	obsolete orbital hemorrhage	http://purl.obolibrary.org/obo/UBERON_2001967	obsolete orbit	http://purl.obolibrary.org/obo/PATO_0002105	hemorrhagic	0.9801	=
http://purl.obolibrary.org/obo/MP_0004921	decreased placenta weight	http://purl.obolibrary.org/obo/UBERON_0001987	placenta	http://purl.obolibrary.org/obo/PATO_0000583	decreased weight	0.9801	=
http://purl.obolibrary.org/obo/MP_0011732	decreased somite size	http://purl.obolibrary.org/obo/UBERON_0002329	somite	http://purl.obolibrary.org/obo/PATO_0000587	decreased size	0.9801	=
http://purl.obolibrary.org/obo/MP_0006426	mullerian duct degeneration	http://purl.obolibrary.org/obo/UBERON_0003890	mullerian duct	http://purl.obolibrary.org/obo/PATO_0002037	degeneration	0.9801	=
http://purl.obolibrary.org/obo/MP_0000829	dilated fourth ventricle	http://purl.obolibrary.org/obo/UBERON_0002422	fourth ventricle	http://purl.obolibrary.org/obo/PATO_0001571	dilated	0.9801	=
http://purl.obolibrary.org/obo/MP_0010572	persistent right dorsal aorta	http://purl.obolibrary.org/obo/UBERON_0005622	right dorsal aorta	http://purl.obolibrary.org/obo/PATO_0000082	persistence	0.9801	=
http://purl.obolibrary.org/obo/MP_0001780	decreased brown adipose tissue amount	http://purl.obolibrary.org/obo/UBERON_0001348	brown adipose tissue	http://purl.obolibrary.org/obo/PATO_0001997	decreased amount	0.9801	=
http://purl.obolibrary.org/obo/MP_0006019	absent tympanic membrane	http://purl.obolibrary.org/obo/UBERON_0002364	tympanic membrane	http://purl.obolibrary.org/obo/PATO_0002000	lacks all parts of type	0.9801	=
http://purl.obolibrary.org/obo/MP_0006015	dilated lateral semicircular canal	http://purl.obolibrary.org/obo/UBERON_0001843	lateral semicircular canal	http://purl.obolibrary.org/obo/PATO_0001571	dilated	0.9801	=
http://purl.obolibrary.org/obo/MP_0005543	decreased cornea thickness	http://purl.obolibrary.org/obo/UBERON_0000964	cornea	http://purl.obolibrary.org/obo/PATO_0000592	decreased thickness	0.9801	=
http://purl.obolibrary.org/obo/MP_0005430	absent fibula	http://purl.obolibrary.org/obo/UBERON_0001446	fibula	http://purl.obolibrary.org/obo/PATO_0002000	lacks all parts of type	0.9801	=
http://purl.obolibrary.org/obo/MP_0009612	thick epidermis suprabasal layer	http://purl.obolibrary.org/obo/UBERON_0010402	epidermis suprabasal layer	http://purl.obolibrary.org/obo/PATO_0000915	thickness	0.9801	=
http://purl.obolibrary.org/obo/MP_0012305	umbilical cord hemorrhage	http://purl.obolibrary.org/obo/UBERON_0002331	umbilical cord	http://purl.obolibrary.org/obo/PATO_0002105	hemorrhagic	0.9801	=
http://purl.obolibrary.org/obo/MP_0004548	dilated esophagus	http://purl.obolibrary.org/obo/UBERON_0001043	esophagus	http://purl.obolibrary.org/obo/PATO_0001571	dilated	0.9801	=
http://purl.obolibrary.org/obo/MP_0011799	increased urinary bladder weight	http://purl.obolibrary.org/obo/UBERON_0001255	urinary bladder	http://purl.obolibrary.org/obo/PATO_0000582	increased weight	0.9801	=
http://purl.obolibrary.org/obo/MP_0008309	dilated scala media	http://purl.obolibrary.org/obo/UBERON_0002295	scala media	http://purl.obolibrary.org/obo/PATO_0001571	dilated	0.9801	=
http://purl.obolibrary.org/obo/MP_0009290	increased femoral fat pad weight	http://purl.obolibrary.org/obo/UBERON_0012283	femoral fat pad	http://purl.obolibrary.org/obo/PATO_0000582	increased weight	0.9801	=
http://purl.obolibrary.org/obo/MP_0011345	truncated loop of henle	http://purl.obolibrary.org/obo/UBERON_0001288	loop of henle	http://purl.obolibrary.org/obo/PATO_0000936	truncated	0.9801	=
http://purl.obolibrary.org/obo/MP_0012681	collapsed brain ventricles	http://purl.obolibrary.org/obo/UBERON_0004086	brain ventricle	http://purl.obolibrary.org/obo/PATO_0001478	collapsed	0.9801	=
http://purl.obolibrary.org/obo/MP_0005315	absent pituitary gland	http://purl.obolibrary.org/obo/UBERON_0000007	pituitary gland	http://purl.obolibrary.org/obo/PATO_0002000	lacks all parts of type	0.9801	=
http://purl.obolibrary.org/obo/MP_0006013	absent endolymphatic sac	http://purl.obolibrary.org/obo/UBERON_0002223	endolymphatic sac	http://purl.obolibrary.org/obo/PATO_0002000	lacks all parts of type	0.9801	=
http://purl.obolibrary.org/obo/MP_0009423	increased extensor digitorum longus weight	http://purl.obolibrary.org/obo/UBERON_0001386	extensor digitorum longus	http://purl.obolibrary.org/obo/PATO_0000582	increased weight	0.9801	=
http://purl.obolibrary.org/obo/MP_0001783	decreased white adipose tissue amount	http://purl.obolibrary.org/obo/UBERON_0001347	white adipose tissue	http://purl.obolibrary.org/obo/PATO_0001997	decreased amount	0.9801	=
http://purl.obolibrary.org/obo/MP_0009424	decreased extensor digitorum longus weight	http://purl.obolibrary.org/obo/UBERON_0001386	extensor digitorum longus	http://purl.obolibrary.org/obo/PATO_0000583	decreased weight	0.9801	=
http://purl.obolibrary.org/obo/MP_0004557	dilated allantois	http://purl.obolibrary.org/obo/UBERON_0004340	allantois	http://purl.obolibrary.org/obo/PATO_0001571	dilated	0.9801	=
http://purl.obolibrary.org/obo/MP_0003605	fused kidneys	http://purl.obolibrary.org/obo/UBERON_0002113	kidney	http://purl.obolibrary.org/obo/PATO_0000642	fused with	0.9801	=
http://purl.obolibrary.org/obo/MP_0010580	decreased heart left ventricle size	http://purl.obolibrary.org/obo/UBERON_0002084	heart left ventricle	http://purl.obolibrary.org/obo/PATO_0000587	decreased size	0.9801	=
http://purl.obolibrary.org/obo/MP_0011198	absent proamniotic cavity	http://purl.obolibrary.org/obo/UBERON_0009742	proamniotic cavity	http://purl.obolibrary.org/obo/PATO_0002000	lacks all parts of type	0.9801	=
http://purl.obolibrary.org/obo/MP_0013742	absent ciliary body	http://purl.obolibrary.org/obo/UBERON_0001775	ciliary body	http://purl.obolibrary.org/obo/PATO_0002000	lacks all parts of type	0.9801	=
http://purl.obolibrary.org/obo/MP_0003586	dilated ureter	http://purl.obolibrary.org/obo/UBERON_0000056	ureter	http://purl.obolibrary.org/obo/PATO_0001571	dilated	0.9801	=
http://purl.obolibrary.org/obo/MP_0009733	absent nipple	http://purl.obolibrary.org/obo/UBERON_0002030	nipple	http://purl.obolibrary.org/obo/PATO_0002000	lacks all parts of type	0.9801	=
http://purl.obolibrary.org/obo/MP_0004888	abnormal perilymph	http://purl.obolibrary.org/obo/UBERON_0001845	perilymph	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/MP_0001232	absent epidermis stratum basale	http://purl.obolibrary.org/obo/UBERON_0002025	stratum basale of epidermis	http://purl.obolibrary.org/obo/PATO_0002000	lacks all parts of type	0.9801	=
http://purl.obolibrary.org/obo/MP_0012281	decreased sternebra size	http://purl.obolibrary.org/obo/UBERON_0002208	sternebra	http://purl.obolibrary.org/obo/PATO_0000587	decreased size	0.9801	=
http://purl.obolibrary.org/obo/MP_0008234	absent spleen marginal zone	http://purl.obolibrary.org/obo/UBERON_0001251	marginal zone of spleen	http://purl.obolibrary.org/obo/PATO_0002000	lacks all parts of type	0.9801	=
http://purl.obolibrary.org/obo/MP_0010615	unicuspid mitral valve	http://purl.obolibrary.org/obo/UBERON_0002135	mitral valve	http://purl.obolibrary.org/obo/PATO_0005021	unicuspidate	0.9801	=
http://purl.obolibrary.org/obo/MP_0002988	decreased urine osmolality	http://purl.obolibrary.org/obo/UBERON_0001088	urine	http://purl.obolibrary.org/obo/PATO_0002028	decreased osmolality	0.9801	=
http://purl.obolibrary.org/obo/MP_0006425	absent mullerian ducts	http://purl.obolibrary.org/obo/UBERON_0003890	mullerian duct	http://purl.obolibrary.org/obo/PATO_0002000	lacks all parts of type	0.9801	=
http://purl.obolibrary.org/obo/MP_0004012	increased pulmonary artery pressure	http://purl.obolibrary.org/obo/UBERON_0002012	pulmonary artery	http://purl.obolibrary.org/obo/PATO_0001576	increased pressure	0.9801	=
http://purl.obolibrary.org/obo/MP_0008151	increased diameter of long bones	http://purl.obolibrary.org/obo/UBERON_0002495	long bone	http://purl.obolibrary.org/obo/PATO_0001714	increased diameter	0.9801	=
http://purl.obolibrary.org/obo/MP_0012136	absent forebrain	http://purl.obolibrary.org/obo/UBERON_0001890	forebrain	http://purl.obolibrary.org/obo/PATO_0002000	lacks all parts of type	0.9801	=
http://purl.obolibrary.org/obo/MP_0009912	decreased hyoid bone size	http://purl.obolibrary.org/obo/UBERON_0001685	hyoid bone	http://purl.obolibrary.org/obo/PATO_0000587	decreased size	0.9801	=
http://purl.obolibrary.org/obo/MP_0001159	absent prostate gland	http://purl.obolibrary.org/obo/UBERON_0002367	prostate gland	http://purl.obolibrary.org/obo/PATO_0002000	lacks all parts of type	0.9801	=
http://purl.obolibrary.org/obo/MP_0011876	absent penis	http://purl.obolibrary.org/obo/UBERON_0000989	penis	http://purl.obolibrary.org/obo/PATO_0002000	lacks all parts of type	0.9801	=
http://purl.obolibrary.org/obo/MP_0002694	abnormal pancreas secretion	http://purl.obolibrary.org/obo/UBERON_0004795	pancreas secretion	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/MP_0013187	dilated basilar artery	http://purl.obolibrary.org/obo/UBERON_0001633	basilar artery	http://purl.obolibrary.org/obo/PATO_0001571	dilated	0.9801	=
http://purl.obolibrary.org/obo/MP_0012276	absent prechordal mesoderm	http://purl.obolibrary.org/obo/UBERON_0034878	prechordal mesoderm	http://purl.obolibrary.org/obo/PATO_0002000	lacks all parts of type	0.9801	=
http://purl.obolibrary.org/obo/MP_0011730	increased myelin sheath thickness	http://purl.obolibrary.org/obo/UBERON_0000347	myelin sheath	http://purl.obolibrary.org/obo/PATO_0000591	increased thickness	0.9801	=
http://purl.obolibrary.org/obo/MP_0010250	absent thymus cortex	http://purl.obolibrary.org/obo/UBERON_0002123	cortex of thymus	http://purl.obolibrary.org/obo/PATO_0002000	lacks all parts of type	0.9801	=
http://purl.obolibrary.org/obo/MP_0010665	persistent vitelline artery	http://purl.obolibrary.org/obo/UBERON_0006002	vitelline artery	http://purl.obolibrary.org/obo/PATO_0000082	persistence	0.9801	=
http://purl.obolibrary.org/obo/MP_0000680	absent parathyroid glands	http://purl.obolibrary.org/obo/UBERON_0001132	parathyroid gland	http://purl.obolibrary.org/obo/PATO_0002000	lacks all parts of type	0.9801	=
http://purl.obolibrary.org/obo/MP_0001000	absent golgi tendon organ	http://purl.obolibrary.org/obo/UBERON_0004012	golgi tendon organ	http://purl.obolibrary.org/obo/PATO_0002000	lacks all parts of type	0.9801	=
http://purl.obolibrary.org/obo/MP_0009293	decreased inguinal fat pad weight	http://purl.obolibrary.org/obo/UBERON_0010410	inguinal fat pad	http://purl.obolibrary.org/obo/PATO_0000583	decreased weight	0.9801	=
http://purl.obolibrary.org/obo/MP_0008484	decreased spleen germinal center size	http://purl.obolibrary.org/obo/UBERON_0005196	spleen germinal center	http://purl.obolibrary.org/obo/PATO_0000587	decreased size	0.9801	=
http://purl.obolibrary.org/obo/MP_0013168	absent hindlimb buds	http://purl.obolibrary.org/obo/UBERON_0005418	hindlimb bud	http://purl.obolibrary.org/obo/PATO_0002000	lacks all parts of type	0.9801	=
http://purl.obolibrary.org/obo/MP_0012263	decreased hindbrain size	http://purl.obolibrary.org/obo/UBERON_0002028	hindbrain	http://purl.obolibrary.org/obo/PATO_0000587	decreased size	0.9801	=
http://purl.obolibrary.org/obo/MP_0012265	increased hindbrain size	http://purl.obolibrary.org/obo/UBERON_0002028	hindbrain	http://purl.obolibrary.org/obo/PATO_0000586	increased size	0.9801	=
http://purl.obolibrary.org/obo/MP_0000648	absent sebaceous gland	http://purl.obolibrary.org/obo/UBERON_0001821	sebaceous gland	http://purl.obolibrary.org/obo/PATO_0002000	lacks all parts of type	0.9801	=
http://purl.obolibrary.org/obo/MP_0011574	dilated sinotubular junction	http://purl.obolibrary.org/obo/UBERON_0010173	sinotubular junction	http://purl.obolibrary.org/obo/PATO_0001571	dilated	0.9801	=
http://purl.obolibrary.org/obo/MP_0002771	absent prostate gland anterior lobe	http://purl.obolibrary.org/obo/UBERON_0001329	prostate gland anterior lobe	http://purl.obolibrary.org/obo/PATO_0002000	lacks all parts of type	0.9801	=
http://purl.obolibrary.org/obo/MP_0012299	hydropic allantois	http://purl.obolibrary.org/obo/UBERON_0004340	allantois	http://purl.obolibrary.org/obo/PATO_0002119	hydropic	0.9801	=
http://purl.obolibrary.org/obo/MP_0012511	dilated aortic sac	http://purl.obolibrary.org/obo/UBERON_0005432	aortic sac	http://purl.obolibrary.org/obo/PATO_0001571	dilated	0.9801	=
http://purl.obolibrary.org/obo/MP_0013113	greasy tail	http://purl.obolibrary.org/obo/UBERON_0002415	tail	http://purl.obolibrary.org/obo/PATO_0001606	greasy	0.9801	=
http://purl.obolibrary.org/obo/MP_0004727	absent epididymis	http://purl.obolibrary.org/obo/UBERON_0001301	epididymis	http://purl.obolibrary.org/obo/PATO_0002000	lacks all parts of type	0.9801	=
http://purl.obolibrary.org/obo/MP_0013584	pancreas degeneration	http://purl.obolibrary.org/obo/UBERON_0001264	pancreas	http://purl.obolibrary.org/obo/PATO_0002037	degeneration	0.9801	=
http://purl.obolibrary.org/obo/MP_0008228	increased anterior commissure size	http://purl.obolibrary.org/obo/UBERON_0000935	anterior commissure	http://purl.obolibrary.org/obo/PATO_0000586	increased size	0.9801	=
http://purl.obolibrary.org/obo/MP_0012096	decreased reichert's membrane thickness	http://purl.obolibrary.org/obo/UBERON_0004369	reichert's membrane	http://purl.obolibrary.org/obo/PATO_0000592	decreased thickness	0.9801	=
http://purl.obolibrary.org/obo/MP_0010972	absent periosteum	http://purl.obolibrary.org/obo/UBERON_0002515	periosteum	http://purl.obolibrary.org/obo/PATO_0002000	lacks all parts of type	0.9801	=
http://purl.obolibrary.org/obo/MP_0010616	absent mitral valve cusps	http://purl.obolibrary.org/obo/UBERON_0005996	mitral valve cusp	http://purl.obolibrary.org/obo/PATO_0002000	lacks all parts of type	0.9801	=
http://purl.obolibrary.org/obo/MP_0004205	absent hyoid bone	http://purl.obolibrary.org/obo/UBERON_0001685	hyoid bone	http://purl.obolibrary.org/obo/PATO_0002000	lacks all parts of type	0.9801	=
http://purl.obolibrary.org/obo/MP_0010657	absent pulmonary trunk	http://purl.obolibrary.org/obo/UBERON_0002333	pulmonary trunk	http://purl.obolibrary.org/obo/PATO_0002000	lacks all parts of type	0.9801	=
http://purl.obolibrary.org/obo/MP_0012165	absent neural folds	http://purl.obolibrary.org/obo/UBERON_0005062	neural fold	http://purl.obolibrary.org/obo/PATO_0002000	lacks all parts of type	0.9801	=
http://purl.obolibrary.org/obo/MP_0009306	increased uterine fat pad weight	http://purl.obolibrary.org/obo/UBERON_0014394	uterine fat pad	http://purl.obolibrary.org/obo/PATO_0000582	increased weight	0.9801	=
http://purl.obolibrary.org/obo/MP_0011207	absent ectoplacental cavity	http://purl.obolibrary.org/obo/UBERON_0008851	ectoplacental cavity	http://purl.obolibrary.org/obo/PATO_0002000	lacks all parts of type	0.9801	=
http://purl.obolibrary.org/obo/MP_0010720	absent sublingual duct	http://purl.obolibrary.org/obo/UBERON_0001838	sublingual duct	http://purl.obolibrary.org/obo/PATO_0002000	lacks all parts of type	0.9801	=
