#AgreementMakerLight Alignment File
#Source ontology:	http://purl.obolibrary.org/obo/wbphenotype.owl
#First Target ontology:	http://purl.obolibrary.org/obo/go.owl
#Second Target ontology:	http://purl.obolibrary.org/obo/pato.owl
Source URI	Source Label	Target 1 URI	Target 1 Label	Target 2 URI	Target 2Label	Similarity	Relationship
http://purl.obolibrary.org/obo/WBPhenotype_0001864	protein transport variant	http://purl.obolibrary.org/obo/GO_0015031	protein transport	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0002035	resistant to lectin	http://purl.obolibrary.org/obo/GO_0005530	lectin	http://purl.obolibrary.org/obo/PATO_0001046	resistance to	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0002035	resistant to lectin	http://purl.obolibrary.org/obo/GO_0005530	lectin	http://purl.obolibrary.org/obo/PATO_0001178	resistant to	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0002067	apical constriction variant	http://purl.obolibrary.org/obo/GO_0003383	apical constriction	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0002075	eggshell formation variant	http://purl.obolibrary.org/obo/GO_0030703	eggshell formation	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0000662	foraging behavior variant	http://purl.obolibrary.org/obo/GO_0060756	foraging behavior	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0001921	meiotic dna double strand break formation variant	http://purl.obolibrary.org/obo/GO_0042138	meiotic dna double strand break formation	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0001361	chromosome condensation variant	http://purl.obolibrary.org/obo/GO_0030261	chromosome condensation	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0000963	male pigmentation variant	http://purl.obolibrary.org/obo/GO_0048094	male pigmentation	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0000750	larval development variant	http://purl.obolibrary.org/obo/GO_0002164	larval development	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0001745	adherens junction variant	http://purl.obolibrary.org/obo/GO_0005912	adherens junction	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0001015	developmental growth variant	http://purl.obolibrary.org/obo/GO_0048589	developmental growth	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0000816	neuron development variant	http://purl.obolibrary.org/obo/GO_0048666	neuron development	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0002164	innate immune response variant	http://purl.obolibrary.org/obo/GO_0045087	innate immune response	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0000415	necrotic cell death variant	http://purl.obolibrary.org/obo/GO_0070265	necrotic cell death	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0001172	programmed cell death variant	http://purl.obolibrary.org/obo/GO_0012501	programmed cell death	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0000192	constitutive enzyme activity	http://purl.obolibrary.org/obo/GO_0008047	enzyme activator activity	http://purl.obolibrary.org/obo/PATO_0002356	constitutively active	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0000517	behavior variant	http://purl.obolibrary.org/obo/GO_0007610	behavior	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0000659	feeding behavior variant	http://purl.obolibrary.org/obo/GO_0007631	feeding behavior	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0000647	copulation variant	http://purl.obolibrary.org/obo/GO_0007620	copulation	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0002040	asymmetric chromosome segregation	http://purl.obolibrary.org/obo/GO_0007059	chromosome segregation	http://purl.obolibrary.org/obo/PATO_0000616	asymmetrical	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0000635	positive chemotaxis variant	http://purl.obolibrary.org/obo/GO_0050918	positive chemotaxis	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0000028	rna processing variant	http://purl.obolibrary.org/obo/GO_0006396	rna processing	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0001854	benomyl response variant	http://purl.obolibrary.org/obo/GO_1901561	response to benomyl	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0000404	delayed hatching	http://purl.obolibrary.org/obo/GO_0035188	hatching	http://purl.obolibrary.org/obo/PATO_0000502	delayed	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0001865	protein ubiquitination variant	http://purl.obolibrary.org/obo/GO_0016567	protein ubiquitination	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0000666	ovulation variant	http://purl.obolibrary.org/obo/GO_0030728	ovulation	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0001841	second messenger mediated signaling variant	http://purl.obolibrary.org/obo/GO_0019932	second messenger mediated signaling	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0001614	anticonvulsant response variant	http://purl.obolibrary.org/obo/GO_0036277	response to anticonvulsant	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0002103	lysosome localization variant	http://purl.obolibrary.org/obo/GO_0032418	lysosome localization	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0002078	histone methylation variant	http://purl.obolibrary.org/obo/GO_0016571	histone methylation	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0000171	cell proliferation variant	http://purl.obolibrary.org/obo/GO_0008283	cell proliferation	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0000658	neuromuscular synaptic transmission variant	http://purl.obolibrary.org/obo/GO_0007274	neuromuscular synaptic transmission	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0000880	axon development variant	http://purl.obolibrary.org/obo/GO_0061564	axon development	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0000474	muscle attachment variant	http://purl.obolibrary.org/obo/GO_0016203	muscle attachment	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0000201	cuticle development variant	http://purl.obolibrary.org/obo/GO_0042335	cuticle development	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0000498	methyl methanesulfonate response variant	http://purl.obolibrary.org/obo/GO_0072702	response to methyl methanesulfonate	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0000736	autophagy variant	http://purl.obolibrary.org/obo/GO_0006914	autophagy	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0001585	asymmetric cell division variant	http://purl.obolibrary.org/obo/GO_0008356	asymmetric cell division	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0001514	synaptic vesicle endocytosis variant	http://purl.obolibrary.org/obo/GO_0048488	synaptic vesicle endocytosis	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0001806	protein stabilization variant	http://purl.obolibrary.org/obo/GO_0050821	protein stabilization	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0002142	mitochondrial respiratory chain variant	http://purl.obolibrary.org/obo/GO_0005746	mitochondrial respiratory chain	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0002123	histone acetylation variant	http://purl.obolibrary.org/obo/GO_0016573	histone acetylation	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0000521	pigmentation variant	http://purl.obolibrary.org/obo/GO_0043473	pigmentation	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0000746	cell division variant	http://purl.obolibrary.org/obo/GO_0051301	cell division	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0000650	defecation variant	http://purl.obolibrary.org/obo/GO_0030421	defecation	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0001725	osmotic stress response variant	http://purl.obolibrary.org/obo/GO_0006970	response to osmotic stress	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0000718	dosage compensation variant	http://purl.obolibrary.org/obo/GO_0007549	dosage compensation	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0010001	cell growth variant	http://purl.obolibrary.org/obo/GO_0016049	cell growth	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0000631	drug response variant	http://purl.obolibrary.org/obo/GO_0042493	response to drug	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0000717	gene expression variant	http://purl.obolibrary.org/obo/GO_0010467	gene expression	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0000943	ganglion development variant	http://purl.obolibrary.org/obo/GO_0061548	ganglion development	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0001499	meiotic chromosome segregation variant	http://purl.obolibrary.org/obo/GO_0045132	meiotic chromosome segregation	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0001009	developmental pigmentation variant	http://purl.obolibrary.org/obo/GO_0048066	developmental pigmentation	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0000623	nervous system development variant	http://purl.obolibrary.org/obo/GO_0007399	nervous system development	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0001350	protein phosphorylation increased	http://purl.obolibrary.org/obo/GO_0006468	protein phosphorylation	http://purl.obolibrary.org/obo/PATO_0000912	increased rate	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0001845	lipid modification variant	http://purl.obolibrary.org/obo/GO_0030258	lipid modification	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0002037	nuclear envelope organization variant	http://purl.obolibrary.org/obo/GO_0006998	nuclear envelope organization	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0001917	protein acetylation variant	http://purl.obolibrary.org/obo/GO_0006473	protein acetylation	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0001349	protein phosphorylation variant	http://purl.obolibrary.org/obo/GO_0006468	protein phosphorylation	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0001486	unfolded protein accumulation	http://purl.obolibrary.org/obo/GO_0043335	protein unfolding	http://purl.obolibrary.org/obo/PATO_0002269	accumulation	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0000811	epithelial cell development variant	http://purl.obolibrary.org/obo/GO_0002064	epithelial cell development	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0000216	cell fate specification variant	http://purl.obolibrary.org/obo/GO_0001708	cell fate specification	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0001848	tube morphogenesis variant	http://purl.obolibrary.org/obo/GO_0035239	tube morphogenesis	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0000728	exocytosis variant	http://purl.obolibrary.org/obo/GO_0006887	exocytosis	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0001740	organ senescence variant	http://purl.obolibrary.org/obo/GO_0010260	organ senescence	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0000030	growth variant	http://purl.obolibrary.org/obo/GO_0040007	growth	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0000178	cell degeneration	http://purl.obolibrary.org/obo/GO_0005623	cell	http://purl.obolibrary.org/obo/PATO_0002037	degeneration	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0000178	cell degeneration	http://purl.obolibrary.org/obo/GO_0005623	cell	http://purl.obolibrary.org/obo/PATO_0000639	degenerate	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0000882	dendrite development variant	http://purl.obolibrary.org/obo/GO_0016358	dendrite development	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0001005	backward locomotion variant	http://purl.obolibrary.org/obo/GO_0043057	backward locomotion	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0001832	nuclear pore variant	http://purl.obolibrary.org/obo/GO_0005643	nuclear pore	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0001719	unfolded protein response variant	http://purl.obolibrary.org/obo/GO_0006986	response to unfolded protein	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0000354	cell differentiation variant	http://purl.obolibrary.org/obo/GO_0030154	cell differentiation	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0001590	microtubule depolymerization variant	http://purl.obolibrary.org/obo/GO_0007019	microtubule depolymerization	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0000121	translation variant	http://purl.obolibrary.org/obo/GO_0006412	translation	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0001361	chromosome condensation variant	http://purl.obolibrary.org/obo/GO_0000793	condensed chromosome	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0000624	reproductive system development variant	http://purl.obolibrary.org/obo/GO_0061458	reproductive system development	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0000654	synaptic vesicle exocytosis variant	http://purl.obolibrary.org/obo/GO_0016079	synaptic vesicle exocytosis	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0002120	mitochondrial dna repair variant	http://purl.obolibrary.org/obo/GO_0043504	mitochondrial dna repair	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0001523	extracellular matrix variant	http://purl.obolibrary.org/obo/GO_0031012	extracellular matrix	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0000632	axon fasciculation variant	http://purl.obolibrary.org/obo/GO_0007413	axonal fasciculation	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0001764	carbon dioxide response variant	http://purl.obolibrary.org/obo/GO_0010037	response to carbon dioxide	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0000460	paraquat response variant	http://purl.obolibrary.org/obo/GO_1901562	response to paraquat	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0000523	chemical response variant	http://purl.obolibrary.org/obo/GO_0042221	response to chemical	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0000384	axon guidance variant	http://purl.obolibrary.org/obo/GO_0007411	axon guidance	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0001049	chemosensory behavior variant	http://purl.obolibrary.org/obo/GO_0007635	chemosensory behavior	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0001938	dna repair variant	http://purl.obolibrary.org/obo/GO_0006281	dna repair	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0000643	locomotion variant	http://purl.obolibrary.org/obo/GO_0040011	locomotion	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0000822	sex determination variant	http://purl.obolibrary.org/obo/GO_0007530	sex determination	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0001711	rhythmic behavior variant	http://purl.obolibrary.org/obo/GO_0007622	rhythmic behavior	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0000504	nuclear division variant	http://purl.obolibrary.org/obo/GO_0000280	nuclear division	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0001573	nicotine response variant	http://purl.obolibrary.org/obo/GO_0035094	response to nicotine	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0000584	synaptic transmission variant	http://purl.obolibrary.org/obo/GO_0007268	synaptic transmission	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0000897	connective tissue development variant	http://purl.obolibrary.org/obo/GO_0061448	connective tissue development	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0001991	hypoxia response attenuated	http://purl.obolibrary.org/obo/GO_0001666	response to hypoxia	http://purl.obolibrary.org/obo/PATO_0001982	attenuate	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0001834	mrna splicing variant	http://purl.obolibrary.org/obo/GO_0006371	mrna splicing	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0000773	chromosome segregation variant	http://purl.obolibrary.org/obo/GO_0007059	chromosome segregation	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0001878	hydroxyurea response variant	http://purl.obolibrary.org/obo/GO_0072710	response to hydroxyurea	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0000741	dna damage checkpoint variant	http://purl.obolibrary.org/obo/GO_0000077	dna damage checkpoint	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0000812	germ cell development variant	http://purl.obolibrary.org/obo/GO_0007281	germ cell development	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0000676	growth rate variant	http://purl.obolibrary.org/obo/GO_0040007	growth	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0000634	pharyngeal pumping variant	http://purl.obolibrary.org/obo/GO_0043050	pharyngeal pumping	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0001350	protein phosphorylation increased	http://purl.obolibrary.org/obo/GO_0003675	protein	http://purl.obolibrary.org/obo/PATO_0002221	increased phosphorylation	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0001589	microtubule nucleation variant	http://purl.obolibrary.org/obo/GO_0007020	microtubule nucleation	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0000742	dna recombination variant	http://purl.obolibrary.org/obo/GO_0006310	dna recombination	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0001392	cell cycle arrest	http://purl.obolibrary.org/obo/GO_0007049	cell cycle	http://purl.obolibrary.org/obo/PATO_0000297	arrested	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0001859	dosage compensation complex assembly variant	http://purl.obolibrary.org/obo/GO_0042714	dosage compensation complex assembly	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0000818	adult behavior variant	http://purl.obolibrary.org/obo/GO_0030534	adult behavior	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0001383	protein methylation variant	http://purl.obolibrary.org/obo/GO_0006479	protein methylation	http://purl.obolibrary.org/obo/PATO_0001227	variant	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0000318	cell cycle delayed	http://purl.obolibrary.org/obo/GO_0007049	cell cycle	http://purl.obolibrary.org/obo/PATO_0000502	delayed	0.9801	=
http://purl.obolibrary.org/obo/WBPhenotype_0000356	spermatogenesis delayed	http://purl.obolibrary.org/obo/GO_0007283	spermatogenesis	http://purl.obolibrary.org/obo/PATO_0000502	delayed	0.9801	=
