#AgreementMakerLight Alignment File
#Source ontology:	http://purl.obolibrary.org/obo/hp.owl
#First Target ontology:	http://purl.obolibrary.org/obo/fma.owl
#Second Target ontology:	http://purl.obolibrary.org/obo/pato.owl
Source URI	Source Label	Target 1 URI	Target 1 Label	Target 2 URI	Target 2Label	Similarity	Relationship
http://purl.obolibrary.org/obo/HP_0000255	acute sinusitis	http://purl.obolibrary.org/obo/FMA_51235	sinus	http://purl.obolibrary.org/obo/PATO_0000389	acute	0.9801	=
http://purl.obolibrary.org/obo/HP_0000375	abnormality of cochlea	http://purl.obolibrary.org/obo/FMA_60201	cochlea	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/HP_0000924	abnormality of the skeletal system	http://purl.obolibrary.org/obo/FMA_23881	skeletal system	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/HP_0100498	deviation of toes	http://purl.obolibrary.org/obo/FMA_25046	toe	http://purl.obolibrary.org/obo/PATO_0002175	deviation	0.9801	=
http://purl.obolibrary.org/obo/HP_0004032	abnormality of the olecranon	http://purl.obolibrary.org/obo/FMA_39795	olecranon	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/HP_0000288	abnormality of the philtrum	http://purl.obolibrary.org/obo/FMA_59819	philtrum	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/HP_0011984	atretic gallbladder	http://purl.obolibrary.org/obo/FMA_7202	gallbladder	http://purl.obolibrary.org/obo/PATO_0001819	atretic	0.9801	=
http://purl.obolibrary.org/obo/HP_0000464	abnormality of the neck	http://purl.obolibrary.org/obo/FMA_7155	neck	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/HP_0000137	abnormality of the ovary	http://purl.obolibrary.org/obo/FMA_7209	ovary	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/HP_0100736	abnormality of the soft palate	http://purl.obolibrary.org/obo/FMA_55021	soft palate	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/HP_0009832	abnormality of the distal phalanx of finger	http://purl.obolibrary.org/obo/FMA_75818	distal phalanx of finger	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/HP_0009653	curved thumb phalanx	http://purl.obolibrary.org/obo/FMA_35477	phalanx of thumb	http://purl.obolibrary.org/obo/PATO_0000406	curved	0.9801	=
http://purl.obolibrary.org/obo/HP_0040047	abnormality of the right hemidiaphragm	http://purl.obolibrary.org/obo/FMA_57858	right hemidiaphragm	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/HP_0030285	splayed superior cerebellar peduncle	http://purl.obolibrary.org/obo/FMA_72495	superior cerebellar peduncle	http://purl.obolibrary.org/obo/PATO_0001785	splayed	0.9801	=
http://purl.obolibrary.org/obo/HP_0011367	yellow nails	http://purl.obolibrary.org/obo/FMA_54326	nail	http://purl.obolibrary.org/obo/PATO_0000324	yellow	0.9801	=
http://purl.obolibrary.org/obo/HP_0430003	abnormality of the palatine bone	http://purl.obolibrary.org/obo/FMA_52746	palatine bone	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/HP_0001697	abnormality of the pericardium	http://purl.obolibrary.org/obo/FMA_9869	pericardium	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/HP_0000925	abnormality of the vertebral column	http://purl.obolibrary.org/obo/FMA_13478	vertebral column	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/HP_0001436	abnormality of the foot musculature	http://purl.obolibrary.org/obo/FMA_50214	musculature of foot	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/HP_0003883	tapered humerus	http://purl.obolibrary.org/obo/FMA_13303	humerus	http://purl.obolibrary.org/obo/PATO_0001500	tapered	0.9801	=
http://purl.obolibrary.org/obo/HP_0003994	dislocated wrist	http://purl.obolibrary.org/obo/FMA_24922	wrist	http://purl.obolibrary.org/obo/PATO_0001852	dislocated	0.9801	=
http://purl.obolibrary.org/obo/HP_0000159	abnormality of the lip	http://purl.obolibrary.org/obo/FMA_59816	lip	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/HP_0005463	elongated sella turcica	http://purl.obolibrary.org/obo/FMA_54709	sella turcica	http://purl.obolibrary.org/obo/PATO_0001154	elongated	0.9801	=
http://purl.obolibrary.org/obo/HP_0009642	broad distal phalanx of the thumb	http://purl.obolibrary.org/obo/FMA_23945	distal phalanx of thumb	http://purl.obolibrary.org/obo/PATO_0002359	broad	0.9801	=
http://purl.obolibrary.org/obo/HP_0100871	abnormality of the palm	http://purl.obolibrary.org/obo/FMA_24920	palm	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/HP_0002246	abnormality of the duodenum	http://purl.obolibrary.org/obo/FMA_7206	duodenum	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/HP_0000777	abnormality of the thymus	http://purl.obolibrary.org/obo/FMA_9607	thymus	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/HP_0011453	abnormality of the incus	http://purl.obolibrary.org/obo/FMA_52752	incus	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/HP_0011308	slender toe	http://purl.obolibrary.org/obo/FMA_25046	toe	http://purl.obolibrary.org/obo/PATO_0002212	slender	0.9801	=
http://purl.obolibrary.org/obo/HP_0000045	abnormality of the scrotum	http://purl.obolibrary.org/obo/FMA_18252	scrotum	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/HP_0007990	hypoplastic iris stroma	http://purl.obolibrary.org/obo/FMA_58526	stroma of iris	http://purl.obolibrary.org/obo/PATO_0000645	hypoplastic	0.9801	=
http://purl.obolibrary.org/obo/HP_0000847	abnormality of renin angiotensin system	http://purl.obolibrary.org/obo/FMA_74787	renin angiotensin system	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/HP_0002921	abnormality of the cerebrospinal fluid	http://purl.obolibrary.org/obo/FMA_20935	cerebrospinal fluid	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/HP_0006446	dysplastic patella	http://purl.obolibrary.org/obo/FMA_24485	patella	http://purl.obolibrary.org/obo/PATO_0000640	dysplastic	0.9801	=
http://purl.obolibrary.org/obo/HP_0000772	abnormality of the ribs	http://purl.obolibrary.org/obo/FMA_7574	rib	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/HP_0008475	hypoplastic sacral vertebrae	http://purl.obolibrary.org/obo/FMA_12526	sacral vertebra	http://purl.obolibrary.org/obo/PATO_0000645	hypoplastic	0.9801	=
http://purl.obolibrary.org/obo/HP_0005164	dysplastic pulmonary valve	http://purl.obolibrary.org/obo/FMA_7246	pulmonary valve	http://purl.obolibrary.org/obo/PATO_0000640	dysplastic	0.9801	=
http://purl.obolibrary.org/obo/HP_0011650	bilateral ductus arteriosus	http://purl.obolibrary.org/obo/FMA_79871	ductus arteriosus	http://purl.obolibrary.org/obo/PATO_0000618	bilateral	0.9801	=
http://purl.obolibrary.org/obo/HP_0100765	abnormality of the tonsils	http://purl.obolibrary.org/obo/FMA_9609	tonsil	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/HP_0012739	agenesis of the small intestine	http://purl.obolibrary.org/obo/FMA_7200	small intestine	http://purl.obolibrary.org/obo/PATO_0002291	agenesis	0.9801	=
http://purl.obolibrary.org/obo/HP_0004959	dilatation of the descending thoracic aorta	http://purl.obolibrary.org/obo/FMA_87217	descending thoracic aorta	http://purl.obolibrary.org/obo/PATO_0001571	dilated	0.9801	=
http://purl.obolibrary.org/obo/HP_0000283	broad face	http://purl.obolibrary.org/obo/FMA_24728	face	http://purl.obolibrary.org/obo/PATO_0002359	broad	0.9801	=
http://purl.obolibrary.org/obo/HP_0000765	abnormality of the thorax	http://purl.obolibrary.org/obo/FMA_9576	thorax	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/HP_0000947	dumbbell shaped long bone	http://purl.obolibrary.org/obo/FMA_7474	long bone	http://purl.obolibrary.org/obo/PATO_0001876	dumbbell shaped	0.9801	=
http://purl.obolibrary.org/obo/HP_0100744	abnormality of the humeroradial joint	http://purl.obolibrary.org/obo/FMA_38855	humeroradial joint	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/HP_0001227	abnormality of the thenar eminence	http://purl.obolibrary.org/obo/FMA_61520	thenar eminence	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/HP_0009674	triangular epiphysis of the proximal phalanx of the thumb	http://purl.obolibrary.org/obo/FMA_37489	proximal epiphysis of phalanx of thumb	http://purl.obolibrary.org/obo/PATO_0001875	triangular	0.9801	=
http://purl.obolibrary.org/obo/HP_0011328	abnormality of fontanelles	http://purl.obolibrary.org/obo/FMA_75438	fontanelle	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/HP_0011933	elongated superior cerebellar peduncle	http://purl.obolibrary.org/obo/FMA_72495	superior cerebellar peduncle	http://purl.obolibrary.org/obo/PATO_0001154	elongated	0.9801	=
http://purl.obolibrary.org/obo/HP_0000147	polycystic ovaries	http://purl.obolibrary.org/obo/FMA_7209	ovary	http://purl.obolibrary.org/obo/PATO_0002089	polycystic	0.9801	=
http://purl.obolibrary.org/obo/HP_0000370	abnormality of the middle ear	http://purl.obolibrary.org/obo/FMA_56513	middle ear	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/HP_0000178	abnormality of lower lip	http://purl.obolibrary.org/obo/FMA_59818	lower lip	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/HP_0000289	broad philtrum	http://purl.obolibrary.org/obo/FMA_59819	philtrum	http://purl.obolibrary.org/obo/PATO_0002359	broad	0.9801	=
http://purl.obolibrary.org/obo/HP_0011270	duplicated tragus	http://purl.obolibrary.org/obo/FMA_60998	tragus	http://purl.obolibrary.org/obo/PATO_0001473	duplicated	0.9801	=
http://purl.obolibrary.org/obo/HP_0000481	abnormality of the cornea	http://purl.obolibrary.org/obo/FMA_58238	cornea	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/HP_0006704	abnormality of the coronary arteries	http://purl.obolibrary.org/obo/FMA_49893	coronary artery	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/HP_0008986	agenesis of the diaphragm	http://purl.obolibrary.org/obo/FMA_13295	diaphragm	http://purl.obolibrary.org/obo/PATO_0002291	agenesis	0.9801	=
http://purl.obolibrary.org/obo/HP_0000795	abnormality of the urethra	http://purl.obolibrary.org/obo/FMA_19667	urethra	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/HP_0009652	bullet shaped thumb phalanx	http://purl.obolibrary.org/obo/FMA_35477	phalanx of thumb	http://purl.obolibrary.org/obo/PATO_0002087	bullet shaped	0.9801	=
http://purl.obolibrary.org/obo/HP_0000828	abnormality of the parathyroid gland	http://purl.obolibrary.org/obo/FMA_13890	parathyroid gland	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/HP_0004411	deviated nasal septum	http://purl.obolibrary.org/obo/FMA_54375	nasal septum	http://purl.obolibrary.org/obo/PATO_0002175	deviation	0.9801	=
http://purl.obolibrary.org/obo/HP_0007832	pigmentation of the sclera	http://purl.obolibrary.org/obo/FMA_58269	sclera	http://purl.obolibrary.org/obo/PATO_0002248	pigmented	0.9801	=
http://purl.obolibrary.org/obo/HP_0011441	abnormality of the medulla oblongata	http://purl.obolibrary.org/obo/FMA_62004	medulla oblongata	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/HP_0009662	abnormality of the epiphysis of the distal phalanx of the thumb	http://purl.obolibrary.org/obo/FMA_40297	distal epiphysis of phalanx of thumb	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/HP_0010054	abnormality of the first metatarsal bone	http://purl.obolibrary.org/obo/FMA_24502	first metatarsal bone	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/HP_0002699	abnormality of the foramen magnum	http://purl.obolibrary.org/obo/FMA_75306	foramen magnum	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/HP_0009811	abnormality of the elbow	http://purl.obolibrary.org/obo/FMA_24901	elbow	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/HP_0009631	bullet shaped proximal phalanx of the thumb	http://purl.obolibrary.org/obo/FMA_23918	proximal phalanx of thumb	http://purl.obolibrary.org/obo/PATO_0002087	bullet shaped	0.9801	=
http://purl.obolibrary.org/obo/HP_0007047	atrophy of the dentate nucleus	http://purl.obolibrary.org/obo/FMA_72260	dentate nucleus	http://purl.obolibrary.org/obo/PATO_0001623	atrophied	0.9801	=
http://purl.obolibrary.org/obo/HP_0100700	abnormality of the arachnoid mater	http://purl.obolibrary.org/obo/FMA_9591	arachnoid mater	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/HP_0009902	cleft helix	http://purl.obolibrary.org/obo/FMA_60992	helix	http://purl.obolibrary.org/obo/PATO_0000403	cleft	0.9801	=
http://purl.obolibrary.org/obo/HP_0000818	abnormality of the endocrine system	http://purl.obolibrary.org/obo/FMA_9668	endocrine system	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/HP_0003977	deformed radius	http://purl.obolibrary.org/obo/FMA_23463	radius	http://purl.obolibrary.org/obo/PATO_0001617	deformed	0.9801	=
http://purl.obolibrary.org/obo/HP_0004311	abnormality of macrophages	http://purl.obolibrary.org/obo/FMA_63261	macrophage	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/HP_0005322	prominent nasal septum	http://purl.obolibrary.org/obo/FMA_54375	nasal septum	http://purl.obolibrary.org/obo/PATO_0001482	prominent	0.9801	=
http://purl.obolibrary.org/obo/HP_0001438	abnormality of the abdomen	http://purl.obolibrary.org/obo/FMA_9577	abdomen	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/HP_0010977	abnormality of phagocytes	http://purl.obolibrary.org/obo/FMA_83806	phagocyte	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/HP_0010478	abnormality of the urachus	http://purl.obolibrary.org/obo/FMA_70343	urachus	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/HP_0000395	prominent antihelix	http://purl.obolibrary.org/obo/FMA_60995	antihelix	http://purl.obolibrary.org/obo/PATO_0001482	prominent	0.9801	=
http://purl.obolibrary.org/obo/HP_0000377	abnormality of the pinna	http://purl.obolibrary.org/obo/FMA_56580	pinna	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/HP_0001421	abnormality of the musculature of the hand	http://purl.obolibrary.org/obo/FMA_42368	musculature of hand	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/HP_0000971	abnormality of the sweat gland	http://purl.obolibrary.org/obo/FMA_59152	sweat gland	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/HP_0002715	abnormality of the immune system	http://purl.obolibrary.org/obo/FMA_9825	immune system	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/HP_0004243	abnormality of the scaphoid	http://purl.obolibrary.org/obo/FMA_23709	scaphoid	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/HP_0008775	abnormality of the prostate	http://purl.obolibrary.org/obo/FMA_9600	prostate	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/HP_0010744	absent metatarsal bone	http://purl.obolibrary.org/obo/FMA_24492	metatarsal bone	http://purl.obolibrary.org/obo/PATO_0002000	lacks all parts of type	0.9801	=
http://purl.obolibrary.org/obo/HP_0002298	absent hair	http://purl.obolibrary.org/obo/FMA_53667	hair	http://purl.obolibrary.org/obo/PATO_0002000	lacks all parts of type	0.9801	=
http://purl.obolibrary.org/obo/HP_0001248	short tubular bones (hand)	http://purl.obolibrary.org/obo/FMA_7475	short bone	http://purl.obolibrary.org/obo/PATO_0002299	tubular	0.9801	=
http://purl.obolibrary.org/obo/HP_0005108	abnormality of the intervertebral disk	http://purl.obolibrary.org/obo/FMA_10446	intervertebral disk	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/HP_0011932	abnormality of the superior cerebellar peduncle	http://purl.obolibrary.org/obo/FMA_72495	superior cerebellar peduncle	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/HP_0010951	abnormality of the third ventricle	http://purl.obolibrary.org/obo/FMA_78454	third ventricle	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/HP_0000091	abnormality of the renal tubule	http://purl.obolibrary.org/obo/FMA_15627	renal tubule	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/HP_0009664	absent epiphysis of the proximal phalanx of the thumb	http://purl.obolibrary.org/obo/FMA_37489	proximal epiphysis of phalanx of thumb	http://purl.obolibrary.org/obo/PATO_0002000	lacks all parts of type	0.9801	=
http://purl.obolibrary.org/obo/HP_0100501	recurrent bronchiolitis	http://purl.obolibrary.org/obo/FMA_7410	bronchiole	http://purl.obolibrary.org/obo/PATO_0000427	recurrent	0.9801	=
http://purl.obolibrary.org/obo/HP_0003440	horizontal sacrum	http://purl.obolibrary.org/obo/FMA_16202	sacrum	http://purl.obolibrary.org/obo/PATO_0001855	horizontal	0.9801	=
http://purl.obolibrary.org/obo/HP_0006681	absent atrioventricular node	http://purl.obolibrary.org/obo/FMA_9478	atrioventricular node	http://purl.obolibrary.org/obo/PATO_0002000	lacks all parts of type	0.9801	=
http://purl.obolibrary.org/obo/HP_0430002	abnormality of the lacrimal bone	http://purl.obolibrary.org/obo/FMA_52741	lacrimal bone	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/HP_0003528	elevated calcitonin	http://purl.obolibrary.org/obo/FMA_83348	calcitonin	http://purl.obolibrary.org/obo/PATO_0001687	elevation	0.9801	=
http://purl.obolibrary.org/obo/HP_0000022	abnormality of male internal genitalia	http://purl.obolibrary.org/obo/FMA_45655	male internal genitalia	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/HP_0010754	abnormality of the temporomandibular joint	http://purl.obolibrary.org/obo/FMA_54832	temporomandibular joint	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/HP_0030303	hypoplastic anterior commissure	http://purl.obolibrary.org/obo/FMA_61961	anterior commissure	http://purl.obolibrary.org/obo/PATO_0000645	hypoplastic	0.9801	=
http://purl.obolibrary.org/obo/HP_0030284	triangular tongue	http://purl.obolibrary.org/obo/FMA_54640	tongue	http://purl.obolibrary.org/obo/PATO_0001875	triangular	0.9801	=
http://purl.obolibrary.org/obo/HP_0000130	abnormality of the uterus	http://purl.obolibrary.org/obo/FMA_17558	uterus	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/HP_0000889	abnormality of the clavicle	http://purl.obolibrary.org/obo/FMA_13321	clavicle	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/HP_0002242	abnormality of the intestine	http://purl.obolibrary.org/obo/FMA_7199	intestine	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/HP_0100763	abnormality of the lymphatic system	http://purl.obolibrary.org/obo/FMA_7162	lymphatic system	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/HP_0100253	abnormality of the medullary cavity of the long bones	http://purl.obolibrary.org/obo/FMA_24023	medullary cavity of long bone	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/HP_0010298	smooth tongue	http://purl.obolibrary.org/obo/FMA_54640	tongue	http://purl.obolibrary.org/obo/PATO_0000701	smooth	0.9801	=
http://purl.obolibrary.org/obo/HP_0009126	increased adipose tissue	http://purl.obolibrary.org/obo/FMA_20110	adipose tissue	http://purl.obolibrary.org/obo/PATO_0000912	increased rate	0.9801	=
http://purl.obolibrary.org/obo/HP_0011039	abnormality of the helix	http://purl.obolibrary.org/obo/FMA_60992	helix	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/HP_0009911	abnormality of the temporal bone	http://purl.obolibrary.org/obo/FMA_52737	temporal bone	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/HP_0008119	deformed tarsal bones	http://purl.obolibrary.org/obo/FMA_24491	tarsal bone	http://purl.obolibrary.org/obo/PATO_0001617	deformed	0.9801	=
http://purl.obolibrary.org/obo/HP_0005478	prominent frontal sinuses	http://purl.obolibrary.org/obo/FMA_57417	frontal sinus	http://purl.obolibrary.org/obo/PATO_0001482	prominent	0.9801	=
http://purl.obolibrary.org/obo/HP_0011488	abnormality of corneal endothelium	http://purl.obolibrary.org/obo/FMA_63882	corneal endothelium	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/HP_0005176	dysplastic aortic valve	http://purl.obolibrary.org/obo/FMA_7236	aortic valve	http://purl.obolibrary.org/obo/PATO_0000640	dysplastic	0.9801	=
http://purl.obolibrary.org/obo/HP_0200017	cerebral white matter agenesis	http://purl.obolibrary.org/obo/FMA_241998	cerebral white matter	http://purl.obolibrary.org/obo/PATO_0002291	agenesis	0.9801	=
http://purl.obolibrary.org/obo/HP_0008628	abnormality of the stapes	http://purl.obolibrary.org/obo/FMA_52751	stapes	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/HP_0100694	tibial torsion	http://purl.obolibrary.org/obo/FMA_74556	tibial	http://purl.obolibrary.org/obo/PATO_0002445	torsioned	0.9801	=
http://purl.obolibrary.org/obo/HP_0000177	abnormality of upper lip	http://purl.obolibrary.org/obo/FMA_59817	upper lip	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/HP_0001169	broad palm	http://purl.obolibrary.org/obo/FMA_24920	palm	http://purl.obolibrary.org/obo/PATO_0002359	broad	0.9801	=
http://purl.obolibrary.org/obo/HP_0001384	abnormality of the hip joint	http://purl.obolibrary.org/obo/FMA_35178	hip joint	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/HP_0002778	abnormality of the trachea	http://purl.obolibrary.org/obo/FMA_7394	trachea	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/HP_0010504	increased length of the tibia	http://purl.obolibrary.org/obo/FMA_24476	tibia	http://purl.obolibrary.org/obo/PATO_0000573	increased length	0.9801	=
http://purl.obolibrary.org/obo/HP_0001626	abnormality of the cardiovascular system	http://purl.obolibrary.org/obo/FMA_7161	cardiovascular system	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/HP_0001373	joint dislocation	http://purl.obolibrary.org/obo/FMA_7490	joint	http://purl.obolibrary.org/obo/PATO_0001852	dislocated	0.9801	=
http://purl.obolibrary.org/obo/HP_0008519	abnormality of the coccyx	http://purl.obolibrary.org/obo/FMA_20229	coccyx	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/HP_0030126	abnormality of the endometrium	http://purl.obolibrary.org/obo/FMA_17742	endometrium	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
