#AgreementMakerLight Alignment File
#Source ontology:	http://purl.obolibrary.org/obo/mp.owl
#First Target ontology:	http://purl.obolibrary.org/obo/go.owl
#Second Target ontology:	http://purl.obolibrary.org/obo/pato.owl
Source URI	Source Label	Target 1 URI	Target 1 Label	Target 2 URI	Target 2Label	Similarity	Relationship
http://purl.obolibrary.org/obo/MP_0011901	abnormal hematopoietic stem cell proliferation	http://purl.obolibrary.org/obo/GO_0071425	hematopoietic stem cell proliferation	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/MP_0020056	decreased beta glucuronidase activity	http://purl.obolibrary.org/obo/GO_0004566	beta glucuronidase activity	http://purl.obolibrary.org/obo/PATO_0000911	decreased rate	0.9801	=
http://purl.obolibrary.org/obo/MP_0001825	arrested t cell differentiation	http://purl.obolibrary.org/obo/GO_0030217	t cell differentiation	http://purl.obolibrary.org/obo/PATO_0000297	arrested	0.9801	=
http://purl.obolibrary.org/obo/MP_0008825	abnormal cardiac epithelial to mesenchymal transition	http://purl.obolibrary.org/obo/GO_0060317	cardiac epithelial to mesenchymal transition	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/MP_0012176	abnormal head development	http://purl.obolibrary.org/obo/GO_0060322	head development	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/MP_0012197	impaired myofibroblast differentiation	http://purl.obolibrary.org/obo/GO_0036446	myofibroblast differentiation	http://purl.obolibrary.org/obo/PATO_0000762	impaired	0.9801	=
http://purl.obolibrary.org/obo/MP_0008754	abnormal t cell receptor v(d)j recombination	http://purl.obolibrary.org/obo/GO_0033153	t cell receptor v(d)j recombination	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/MP_0005070	impaired natural killer cell mediated cytotoxicity	http://purl.obolibrary.org/obo/GO_0042267	natural killer cell mediated cytotoxicity	http://purl.obolibrary.org/obo/PATO_0000762	impaired	0.9801	=
http://purl.obolibrary.org/obo/MP_0001442	decreased grooming behavior	http://purl.obolibrary.org/obo/GO_0007625	grooming behavior	http://purl.obolibrary.org/obo/PATO_0000911	decreased rate	0.9801	=
http://purl.obolibrary.org/obo/MP_0011825	decreased cell chemotaxis	http://purl.obolibrary.org/obo/GO_0060326	cell chemotaxis	http://purl.obolibrary.org/obo/PATO_0000911	decreased rate	0.9801	=
http://purl.obolibrary.org/obo/MP_0001928	abnormal ovulation	http://purl.obolibrary.org/obo/GO_0030728	ovulation	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/MP_0011455	absent glomerular endothelium fenestra	http://purl.obolibrary.org/obo/GO_0036053	glomerular endothelium fenestra	http://purl.obolibrary.org/obo/PATO_0002000	lacks all parts of type	0.9801	=
http://purl.obolibrary.org/obo/MP_0008747	abnormal t cell anergy	http://purl.obolibrary.org/obo/GO_0002870	t cell anergy	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/MP_0011600	decreased phosphatidylcholine sterol o acyltransferase activity	http://purl.obolibrary.org/obo/GO_0004607	phosphatidylcholine sterol o acyltransferase activity	http://purl.obolibrary.org/obo/PATO_0000911	decreased rate	0.9801	=
http://purl.obolibrary.org/obo/MP_0008766	abnormal b cell receptor editing	http://purl.obolibrary.org/obo/GO_0002452	b cell receptor editing	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/MP_0005094	abnormal t cell proliferation	http://purl.obolibrary.org/obo/GO_0042098	t cell proliferation	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/MP_0008761	abnormal immunoglobulin light chain v j recombination	http://purl.obolibrary.org/obo/GO_0071708	immunoglobulin light chain v j recombination	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/MP_0008682	decreased interleukin 17 secretion	http://purl.obolibrary.org/obo/GO_0072615	interleukin 17 secretion	http://purl.obolibrary.org/obo/PATO_0000911	decreased rate	0.9801	=
http://purl.obolibrary.org/obo/MP_0003566	abnormal cell adhesion	http://purl.obolibrary.org/obo/GO_0007155	cell adhesion	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/MP_0009142	decreased prepulse inhibition	http://purl.obolibrary.org/obo/GO_0060134	prepulse inhibition	http://purl.obolibrary.org/obo/PATO_0000911	decreased rate	0.9801	=
http://purl.obolibrary.org/obo/MP_0008657	increased interleukin 1 beta secretion	http://purl.obolibrary.org/obo/GO_0050702	interleukin 1 beta secretion	http://purl.obolibrary.org/obo/PATO_0000912	increased rate	0.9801	=
http://purl.obolibrary.org/obo/MP_0008708	increased interleukin 7 secretion	http://purl.obolibrary.org/obo/GO_0072605	interleukin 7 secretion	http://purl.obolibrary.org/obo/PATO_0000912	increased rate	0.9801	=
http://purl.obolibrary.org/obo/MP_0013331	abnormal lacrimal gland development	http://purl.obolibrary.org/obo/GO_0032808	lacrimal gland development	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/MP_0001379	abnormal penile erection	http://purl.obolibrary.org/obo/GO_0043084	penile erection	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/MP_0003903	increased cell mass	http://purl.obolibrary.org/obo/GO_0005623	cell	http://purl.obolibrary.org/obo/PATO_0001563	increased mass	0.9801	=
http://purl.obolibrary.org/obo/MP_0001845	abnormal inflammatory response	http://purl.obolibrary.org/obo/GO_0006954	inflammatory response	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/MP_0011598	abnormal phosphatidylcholine sterol o acyltransferase activity	http://purl.obolibrary.org/obo/GO_0004607	phosphatidylcholine sterol o acyltransferase activity	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/MP_0008746	abnormal peripheral b cell anergy	http://purl.obolibrary.org/obo/GO_0002453	peripheral b cell anergy	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/MP_0009758	impaired behavioral response to cocaine	http://purl.obolibrary.org/obo/GO_0048148	behavioral response to cocaine	http://purl.obolibrary.org/obo/PATO_0000762	impaired	0.9801	=
http://purl.obolibrary.org/obo/MP_0011719	abnormal natural killer cell mediated cytotoxicity	http://purl.obolibrary.org/obo/GO_0042267	natural killer cell mediated cytotoxicity	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/MP_0011578	increased lipoprotein lipase activity	http://purl.obolibrary.org/obo/GO_0004465	lipoprotein lipase activity	http://purl.obolibrary.org/obo/PATO_0000912	increased rate	0.9801	=
http://purl.obolibrary.org/obo/MP_0010036	decreased erythrocyte clearance	http://purl.obolibrary.org/obo/GO_0034102	erythrocyte clearance	http://purl.obolibrary.org/obo/PATO_0000911	decreased rate	0.9801	=
http://purl.obolibrary.org/obo/MP_0020244	increased pyruvate kinase activity	http://purl.obolibrary.org/obo/GO_0004743	pyruvate kinase activity	http://purl.obolibrary.org/obo/PATO_0000912	increased rate	0.9801	=
http://purl.obolibrary.org/obo/MP_0005169	abnormal male meiosis	http://purl.obolibrary.org/obo/GO_0007140	male meiosis	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/MP_0008111	abnormal granulocyte differentiation	http://purl.obolibrary.org/obo/GO_0030851	granulocyte differentiation	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/MP_0002443	abnormal eosinophil differentiation	http://purl.obolibrary.org/obo/GO_0030222	eosinophil differentiation	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/MP_0008080	abnormal cd8 positive alpha beta t cell differentiation	http://purl.obolibrary.org/obo/GO_0043374	cd8 positive alpha beta t cell differentiation	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/MP_0009323	abnormal spleen development	http://purl.obolibrary.org/obo/GO_0048536	spleen development	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/MP_0011617	abnormal habituation	http://purl.obolibrary.org/obo/GO_0046959	habituation	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/MP_0012623	abnormal acetylcholinesterase activity	http://purl.obolibrary.org/obo/GO_0003990	acetylcholinesterase activity	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/MP_0020310	abnormal hydroxymethylbilane synthase activity	http://purl.obolibrary.org/obo/GO_0004418	hydroxymethylbilane synthase activity	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/MP_0002908	delayed wound healing	http://purl.obolibrary.org/obo/GO_0042060	wound healing	http://purl.obolibrary.org/obo/PATO_0000502	delayed	0.9801	=
http://purl.obolibrary.org/obo/MP_0012008	delayed parturition	http://purl.obolibrary.org/obo/GO_0007567	parturition	http://purl.obolibrary.org/obo/PATO_0000502	delayed	0.9801	=
http://purl.obolibrary.org/obo/MP_0011577	abnormal lipoprotein lipase activity	http://purl.obolibrary.org/obo/GO_0004465	lipoprotein lipase activity	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/MP_0003693	abnormal blastocyst hatching	http://purl.obolibrary.org/obo/GO_0001835	blastocyst hatching	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/MP_0008764	increased mast cell degranulation	http://purl.obolibrary.org/obo/GO_0043303	mast cell degranulation	http://purl.obolibrary.org/obo/PATO_0000912	increased rate	0.9801	=
http://purl.obolibrary.org/obo/MP_0009193	abnormal pancreatic epsilon cell differentiation	http://purl.obolibrary.org/obo/GO_0090104	pancreatic epsilon cell differentiation	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/MP_0004001	decreased hepatocyte proliferation	http://purl.obolibrary.org/obo/GO_0072574	hepatocyte proliferation	http://purl.obolibrary.org/obo/PATO_0000911	decreased rate	0.9801	=
http://purl.obolibrary.org/obo/MP_0008563	decreased interferon alpha secretion	http://purl.obolibrary.org/obo/GO_0072642	interferon alpha secretion	http://purl.obolibrary.org/obo/PATO_0000911	decreased rate	0.9801	=
http://purl.obolibrary.org/obo/MP_0005583	decreased renin activity	http://purl.obolibrary.org/obo/GO_0004195	renin activity	http://purl.obolibrary.org/obo/PATO_0000911	decreased rate	0.9801	=
http://purl.obolibrary.org/obo/MP_0010814	absent alveolar lamellar bodies	http://purl.obolibrary.org/obo/GO_0097208	alveolar lamellar body	http://purl.obolibrary.org/obo/PATO_0002000	lacks all parts of type	0.9801	=
http://purl.obolibrary.org/obo/MP_0013573	abnormal parathyroid gland development	http://purl.obolibrary.org/obo/GO_0060017	parathyroid gland development	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/MP_0005582	increased renin activity	http://purl.obolibrary.org/obo/GO_0004195	renin activity	http://purl.obolibrary.org/obo/PATO_0000912	increased rate	0.9801	=
http://purl.obolibrary.org/obo/MP_0002896	abnormal bone mineralization	http://purl.obolibrary.org/obo/GO_0030282	bone mineralization	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/MP_0008564	increased interferon beta secretion	http://purl.obolibrary.org/obo/GO_0035546	interferon beta secretion	http://purl.obolibrary.org/obo/PATO_0000912	increased rate	0.9801	=
http://purl.obolibrary.org/obo/MP_0005556	abnormal renal filtration rate	http://purl.obolibrary.org/obo/GO_0097205	renal filtration	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/MP_0000267	abnormal heart development	http://purl.obolibrary.org/obo/GO_0007507	heart development	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/MP_0012202	abnormal endothelial cell proliferation	http://purl.obolibrary.org/obo/GO_0001935	endothelial cell proliferation	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/MP_0012599	increased nicotinamide n methyltransferase activity	http://purl.obolibrary.org/obo/GO_0008112	nicotinamide n methyltransferase activity	http://purl.obolibrary.org/obo/PATO_0000912	increased rate	0.9801	=
http://purl.obolibrary.org/obo/MP_0013728	abnormal nipple sheath formation	http://purl.obolibrary.org/obo/GO_0060659	nipple sheath formation	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/MP_0004918	abnormal negative t cell selection	http://purl.obolibrary.org/obo/GO_0043383	negative t cell selection	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/MP_0020020	increased phenylalanine decarboxylase activity	http://purl.obolibrary.org/obo/GO_0050174	phenylalanine decarboxylase activity	http://purl.obolibrary.org/obo/PATO_0000912	increased rate	0.9801	=
http://purl.obolibrary.org/obo/MP_0012595	decreased glutamate decarboxylase activity	http://purl.obolibrary.org/obo/GO_0004351	glutamate decarboxylase activity	http://purl.obolibrary.org/obo/PATO_0000911	decreased rate	0.9801	=
http://purl.obolibrary.org/obo/MP_0009344	abnormal ovulation cycle	http://purl.obolibrary.org/obo/GO_0042698	ovulation cycle	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/MP_0000854	abnormal cerebellum development	http://purl.obolibrary.org/obo/GO_0021549	cerebellum development	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/MP_0009769	abnormal meiotic spindle assembly checkpoint	http://purl.obolibrary.org/obo/GO_0033316	meiotic spindle assembly checkpoint	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/MP_0020155	enhanced humoral immune response	http://purl.obolibrary.org/obo/GO_0006959	humoral immune response	http://purl.obolibrary.org/obo/PATO_0001589	enhanced	0.9801	=
http://purl.obolibrary.org/obo/MP_0005402	abnormal action potential	http://purl.obolibrary.org/obo/GO_0001508	action potential	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/MP_0010762	abnormal microglial cell activation	http://purl.obolibrary.org/obo/GO_0001774	microglial cell activation	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/MP_0005516	increased liver regeneration	http://purl.obolibrary.org/obo/GO_0097421	liver regeneration	http://purl.obolibrary.org/obo/PATO_0000912	increased rate	0.9801	=
http://purl.obolibrary.org/obo/MP_0004096	abnormal midbrain hindbrain boundary development	http://purl.obolibrary.org/obo/GO_0030917	midbrain hindbrain boundary development	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/MP_0012624	decreased acetylcholinesterase activity	http://purl.obolibrary.org/obo/GO_0003990	acetylcholinesterase activity	http://purl.obolibrary.org/obo/PATO_0000911	decreased rate	0.9801	=
http://purl.obolibrary.org/obo/MP_0012591	increased choline o acetyltransferase activity	http://purl.obolibrary.org/obo/GO_0004102	choline o acetyltransferase activity	http://purl.obolibrary.org/obo/PATO_0000912	increased rate	0.9801	=
http://purl.obolibrary.org/obo/MP_0002907	abnormal parturition	http://purl.obolibrary.org/obo/GO_0007567	parturition	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/MP_0011079	decreased macrophage cytokine production	http://purl.obolibrary.org/obo/GO_0010934	macrophage cytokine production	http://purl.obolibrary.org/obo/PATO_0000911	decreased rate	0.9801	=
http://purl.obolibrary.org/obo/MP_0020193	increased lymphocyte activation involved in immune response	http://purl.obolibrary.org/obo/GO_0002285	lymphocyte activation involved in immune response	http://purl.obolibrary.org/obo/PATO_0000912	increased rate	0.9801	=
http://purl.obolibrary.org/obo/MP_0012242	abnormal hepatoblast differentiation	http://purl.obolibrary.org/obo/GO_0061017	hepatoblast differentiation	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/MP_0012117	decreased trophectoderm cell proliferation	http://purl.obolibrary.org/obo/GO_0001834	trophectodermal cell proliferation	http://purl.obolibrary.org/obo/PATO_0000911	decreased rate	0.9801	=
http://purl.obolibrary.org/obo/MP_0002128	abnormal blood circulation	http://purl.obolibrary.org/obo/GO_0008015	blood circulation	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/MP_0003410	abnormal artery development	http://purl.obolibrary.org/obo/GO_0060840	artery development	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/MP_0000920	abnormal myelination	http://purl.obolibrary.org/obo/GO_0042552	myelination	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/MP_0011722	abnormal ossification involved in bone maturation	http://purl.obolibrary.org/obo/GO_0043931	ossification involved in bone maturation	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/MP_0005591	decreased vasodilation	http://purl.obolibrary.org/obo/GO_0042311	vasodilation	http://purl.obolibrary.org/obo/PATO_0000911	decreased rate	0.9801	=
http://purl.obolibrary.org/obo/MP_0010381	abnormal dosage compensation	http://purl.obolibrary.org/obo/GO_0007549	dosage compensation	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/MP_0006027	impaired lung alveolus development	http://purl.obolibrary.org/obo/GO_0048286	lung alveolus development	http://purl.obolibrary.org/obo/PATO_0000762	impaired	0.9801	=
http://purl.obolibrary.org/obo/MP_0009237	kinked sperm flagellum	http://purl.obolibrary.org/obo/GO_0036126	sperm flagellum	http://purl.obolibrary.org/obo/PATO_0001798	kinked	0.9801	=
http://purl.obolibrary.org/obo/MP_0008656	abnormal interleukin 1 beta secretion	http://purl.obolibrary.org/obo/GO_0050702	interleukin 1 beta secretion	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/MP_0012594	abnormal glutamate decarboxylase activity	http://purl.obolibrary.org/obo/GO_0004351	glutamate decarboxylase activity	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/MP_0008565	decreased interferon beta secretion	http://purl.obolibrary.org/obo/GO_0035546	interferon beta secretion	http://purl.obolibrary.org/obo/PATO_0000911	decreased rate	0.9801	=
http://purl.obolibrary.org/obo/MP_0008651	increased interleukin 1 secretion	http://purl.obolibrary.org/obo/GO_0050701	interleukin 1 secretion	http://purl.obolibrary.org/obo/PATO_0000912	increased rate	0.9801	=
http://purl.obolibrary.org/obo/MP_0003531	abnormal vagina development	http://purl.obolibrary.org/obo/GO_0060068	vagina development	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/MP_0000351	increased cell proliferation	http://purl.obolibrary.org/obo/GO_0008283	cell proliferation	http://purl.obolibrary.org/obo/PATO_0000912	increased rate	0.9801	=
http://purl.obolibrary.org/obo/MP_0012555	decreased cell death	http://purl.obolibrary.org/obo/GO_0008219	cell death	http://purl.obolibrary.org/obo/PATO_0000911	decreased rate	0.9801	=
http://purl.obolibrary.org/obo/MP_0013273	abnormal translational elongation	http://purl.obolibrary.org/obo/GO_0006414	translational elongation	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/MP_0009697	abnormal copulation	http://purl.obolibrary.org/obo/GO_0007620	copulation	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/MP_0001422	abnormal drinking behavior	http://purl.obolibrary.org/obo/GO_0042756	drinking behavior	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/MP_0008562	increased interferon alpha secretion	http://purl.obolibrary.org/obo/GO_0072642	interferon alpha secretion	http://purl.obolibrary.org/obo/PATO_0000912	increased rate	0.9801	=
http://purl.obolibrary.org/obo/MP_0008112	abnormal monocyte differentiation	http://purl.obolibrary.org/obo/GO_0030224	monocyte differentiation	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/MP_0009057	increased interleukin 21 secretion	http://purl.obolibrary.org/obo/GO_0072619	interleukin 21 secretion	http://purl.obolibrary.org/obo/PATO_0000912	increased rate	0.9801	=
http://purl.obolibrary.org/obo/MP_0000913	abnormal brain development	http://purl.obolibrary.org/obo/GO_0007420	brain development	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/MP_0008663	increased interleukin 12 secretion	http://purl.obolibrary.org/obo/GO_0072610	interleukin 12 secretion	http://purl.obolibrary.org/obo/PATO_0000912	increased rate	0.9801	=
http://purl.obolibrary.org/obo/MP_0002711	decreased glucagon secretion	http://purl.obolibrary.org/obo/GO_0070091	glucagon secretion	http://purl.obolibrary.org/obo/PATO_0000911	decreased rate	0.9801	=
http://purl.obolibrary.org/obo/MP_0011021	abnormal circadian regulation of heart rate	http://purl.obolibrary.org/obo/GO_0003053	circadian regulation of heart rate	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/MP_0013602	abnormal leydig cell differentiation	http://purl.obolibrary.org/obo/GO_0033327	leydig cell differentiation	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	0.9801	=
http://purl.obolibrary.org/obo/MP_0008685	decreased interleukin 18 secretion	http://purl.obolibrary.org/obo/GO_0072616	interleukin 18 secretion	http://purl.obolibrary.org/obo/PATO_0000911	decreased rate	0.9801	=
